,,,,,,,,,,,
Prilog 4- Ugovorni troškovnik- TRIBE INŽENJERING d.o.o.,,,,,,,,,,,
31.03.2025.,,,,,,,,,,,
,,,,,,,,,,,
Kaufland Hrvatska k.d.,,,,,,,,,,,
"Donje svetice 14 10000 Zagreb, Hrvatska",,,,,,,,,,,
Broj telefona: 0994344287,,,,,,,,,,,
,,,,,,,,,,,
Projekt: Osijek-Retfala,,,,,,,,,,,
"Gradilište: Svilajska ul., 31000 Osijek",,,,,,,,,,,
409.050.00105,,"x..RS10..x - zaštitni stup za zaštitu od udaraca, pocinčani,","Stup od okrugle cijevi, promjera ca. 101 mm, debljine 5 mm, s ispupčenom gornjom pločom, od pocinčanog čelika, kao zaštitu od udaraca, izraditi, isporučiti i montirati.

Visina: 900 mm iznad gotovog poda
Pričvršćivanje: Usidravanje u grubi pod bušenjem cilindričnih rupa, dubine ca. 150 - 200 mm. Spoj stupa i poda fugirati trajnoelastičnom masom svjetlosive boje.",17,kom,75,1275,0%,#VALUE!,,0
409.050.00110,,"x..RS10, ..x - Stup za zaštitu od udaraca, pocinčani, sidreno pričvršćivanje, završni pod","Stup od okrugle cijevi, promjera ca. 101 mm, debljine 5 mm, s ispupčenom gornjom pločom, od pocinčanog čelika, kao zaštitu od udaraca, izraditi, isporučiti i montirati.

Visina: 900 mm iznad gotovog poda
Pričvršćivanje: Usidravanje na gotovi pod pomoću zavarenog postolja, promjera 200 mm, debljine ca. 10 mm, sa sidrima i M12 vijcima s upuštenim glavama.",1,kom,80,80,0%,#VALUE!,,0
409.050.00115,,"x..RS10..x - zaštitni nosač protiv udaraca, nehrđajući čelik, čvrsta montaža","Stup od okrugle cijevi, promjera ca. 101 mm, debljine 5 mm, s ispupčenom gornjom pločom, od nehrđajućeg čelika, s brušenom (granulacija 240) površinom, kao zaštitu od udaraca, izraditi, isporučiti i montirati.

Visina: 900 mm iznad gotovog poda
Pričvršćivanje: Usidravanje u grubi pod bušenjem cilindričnih rupa, dubine ca. 150 - 200 mm. Spoj stupa i poda fugirati trajnoelastičnom masom svjetlosive boje.",6,kom,190,1140,0%,#VALUE!,,0
409.050.00120,,"x..RS16..x - nosivi zaštitni nosač, duljina 1,6 m, čvrsto učvršćenje","Stremen od okruglih cijevi, promjera ca. 108 mm, debljine 4 mm, od pocinčanog čelika, kao zaštitu od udaraca, izraditi, isporučiti i montirati.

Dužina: 1,6 m
Visina: 0,4 m iznad gotovog poda
Pričvršćivanje: Usidravanje u grubi pod bušenjem cilindričnih rupa, dubine ca. 150 - 200 mm. Spoj stupa i poda fugirati trajnoelastičnom masom svjetlosive boje.",3,kom,180,540,0%,#VALUE!,,0
409.050.00125,,"x..RS21..x - Zaštita vrata o cjevastog okvira, dimenzija 2,2 / 2,5 m","Cijevni okvir, od kvadratnih šupljih profila 100/100/4 mm, s priključcima na zid, pločama za pričvršćivanje i nošenje 200/200/6 mm, s držačem za magnete, od čelika, s grundiranom površinom, s pričvršćivanjem pomoću spojnog sidra i M12 vijaka s upuštenim glavama, kao zaštitu od udaraca, izraditi, isporučiti i montirati.

Dimenzije širine/visine: ca. 2,2/2,5 m, prilagođeno za svijetli prolaz kroz vrata, obuhvatno ca. 5 cm manje
Razmak od zida: do ca. 1,2 m",4,kom,680,2720,0%,#VALUE!,,0
409.050.00130,,x..MA5..x - stup od okrugle cijevi,"Stup od okrugle cijevi, promjera ca. 180-200 mm, debljine 2 mm, s družinom ca. 1.200 mm, sa zatvorenom gornjom pločom, od čelika, s pocinčanom površinom, s unutarnje strane ispunjen betonom, kao zaštitu od udaraca, izraditi, isporučiti i montirati.

Visina: 0,8 m iznad gotovog poda, dubina spajanja 0,4 m
Pričvršćivanje: betonirano i pomoću poprečnog trna usidreno u temelj na gradilištu",12,kom,135,1620,0%,#VALUE!,,0
409.050.00135,,"- Zaštita hidranata  od cjevastog okvira, dimenzija Ø40mm","Cijevni okvir, od kvadratnih šupljih profila Ø40 mm, stijenka 4mm, s priključcima na zid, , od čelika, s grundiranom površinom, s pričvršćivanjem pomoću spojnog sidra i M12 vijaka s upuštenim glavama, kao zaštitu od udaraca, izraditi, isporučiti i montirati.

Dimenzije širine/visine: Ø40 mm, stijenka 4mm
Boja: uzorak crno-žute kose crte kao znak upozorenja",25,m,38.2971037810716,957.43,0%,#VALUE!,,0
409.060,,Prozorske rešetke,,,,,900,,900,,
409.060.00100,,"x..FGI1..x - rešetkasti elementi prozora, dimenzije 2,73  / 1,3 m","POZ B50
Prozorska rešetka od kvadratnih okvira 40/40/4 mm, s unutarnjom rešetkom od okruglog čelika, promjera 12 mm, s horizontalnim razmakom od 100 mm između šipki i vertikalnim razmakom od 200 mm, sidro prekriveno pričvršćeno pomoću injekcijskih tipli, maks. razmak između sidara 500 mm, s vruće pocinčanim čeličnim dijelovima i elementima za pričvršćivanje, izraditi, isporučiti i montirati. njakon vrućeg cinčanja, lakirati u tonu po izboru investitora.

Dimenzije širine/visine: ca. 2,73/1,3 m, prilagođeno visini prozora",1,kom,450,450,0%,450,,0
409.060.00105,,"x..FGI1..x - rešetkasti elementi prozora, dimenzije 1,46  / 1,77 m","POZ B51
Prozorska rešetka od kvadratnih okvira 40/40/4 mm, s unutarnjom rešetkom od okruglog čelika, promjera 12 mm, s horizontalnim razmakom od 100 mm između šipki i vertikalnim razmakom od 200 mm, sidro prekriveno pričvršćeno pomoću injekcijskih tipli, maks. razmak između sidara 500 mm, s vruće pocinčanim čeličnim dijelovima i elementima za pričvršćivanje, izraditi, isporučiti i montirati. njakon vrućeg cinčanja, lakirati u tonu po izboru investitora.

Dimenzije širine/visine: ca. 1,47 / 1,77 m, prilagođeno visini prozora",1,kom,450,450,0%,450,,0
409.070,,Podkonstrukcije,,,,,71923.5,,71923.5,,
409.070.00100,,"- čelična konstrukcija, premazana bojom","POZ 401
Nosače od profilnog čelika, u različitim pojedinačnim dužinama, položene u ravnini trapeznih limova kao podkonstrukcija ili za vješanje konstrukcija na gradilištu, uklj. gornje ploče, potpornje, prirubnice, bušene rupe, zavarene spojeve, sredstva za pričvršćivanje i spajanje izraditi, isporučiti i montirati.

Građevinski čelik: S235 prema EN 10025
Površina: grundirana i obojana

Boja: sukladno Kauflandovoj paleti boja",410,kg,3.3,1353,0%,#VALUE!,,0
409.070.00105,,"- čelična konstrukcija, premazana bojom","POZ 402
Nosače od profilnog čelika, u različitim pojedinačnim dužinama, položene u ravnini trapeznih limova kao podkonstrukcija ili za vješanje konstrukcija na gradilištu, uklj. gornje ploče, potpornje, prirubnice, bušene rupe, zavarene spojeve, sredstva za pričvršćivanje i spajanje izraditi, isporučiti i montirati.

Građevinski čelik: S235 prema EN 10025
Površina: grundirana i obojana

Boja: sukladno Kauflandovoj paleti boja",1735,kg,3.3,5725.5,0%,#VALUE!,,0
409.070.00110,,"- čelična konstrukcija, premazana bojom","POZ 403
Nosače od profilnog čelika, u različitim pojedinačnim dužinama i presjecima, položene u ravnini trapeznih limova kao podkonstrukcija ili za vješanje konstrukcija na gradilištu, uklj. gornje ploče, potpornje, prirubnice, bušene rupe, zavarene spojeve, sredstva za pričvršćivanje i spajanje izraditi, isporučiti i montirati.

Građevinski čelik: S235 prema EN 10025
Površina: grundirana i obojana

Boja: sukladno Kauflandovoj paleti boja",630,kg,3.3,2079,0%,#VALUE!,,0
409.070.00115,,"- čelična konstrukcija, premazana bojom","POZ 404
Nosače od profilnog čelika, u različitim pojedinačnim dužinama i presjecima, položene u ravnini trapeznih limova kao podkonstrukcija ili za vješanje konstrukcija na gradilištu, uklj. gornje ploče, potpornje, prirubnice, bušene rupe, zavarene spojeve, sredstva za pričvršćivanje i spajanje izraditi, isporučiti i montirati.

Građevinski čelik: S235 prema EN 10025
Površina: grundirana i obojana

Boja: sukladno Kauflandovoj paleti boja",705,kg,3.3,2326.5,0%,#VALUE!,,0
409.070.00120,,"- čelična konstrukcija, premazana bojom","POZ 405
Nosače od profilnog čelika, u različitim pojedinačnim dužinama i presjecima, položene u ravnini trapeznih limova kao podkonstrukcija ili za vješanje konstrukcija na gradilištu, uklj. gornje ploče, potpornje, prirubnice, bušene rupe, zavarene spojeve, sredstva za pričvršćivanje i spajanje izraditi, isporučiti i montirati.

Građevinski čelik: S235 prema EN 10025
Površina: grundirana i obojana

Boja: sukladno Kauflandovoj paleti boja",1810,kg,3.3,5973,0%,#VALUE!,,0
409.070.00125,,"- čelična konstrukcija, premazana bojom","POZ 406
Nosače od profilnog čelika, u različitim pojedinačnim dužinama i presjecima, položene u ravnini trapeznih limova kao podkonstrukcija ili za vješanje konstrukcija na gradilištu, uklj. gornje ploče, potpornje, prirubnice, bušene rupe, zavarene spojeve, sredstva za pričvršćivanje i spajanje izraditi, isporučiti i montirati.

Građevinski čelik: S235 prema EN 10025
Površina: grundirana i obojana

Boja: sukladno Kauflandovoj paleti boja",1975,kg,3.3,6517.5,0%,#VALUE!,,0
409.070.00130,,"- čelična konstrukcija, premazana bojom","POZ 501, POZ 502, POZ 503
Nosače od profilnog čelika, u različitim pojedinačnim dužinama i presjecima, položene u ravnini trapeznih limova kao podkonstrukcija ili za vješanje konstrukcija na gradilištu, uklj. gornje ploče, potpornje, prirubnice, bušene rupe, zavarene spojeve, sredstva za pričvršćivanje i spajanje izraditi, isporučiti i montirati.

Građevinski čelik: S235 prema EN 10025
Površina: grundirana i obojana

Boja: sukladno Kauflandovoj paleti boja",2815,kg,3.3,9289.5,0%,#VALUE!,,0
409.070.00135,,"- čelična konstrukcija, premazana bojom","POZ 504
Nosače od profilnog čelika, u različitim pojedinačnim dužinama i presjecima, položene u ravnini trapeznih limova kao podkonstrukcija ili za vješanje konstrukcija na gradilištu, uklj. gornje ploče, potpornje, prirubnice, bušene rupe, zavarene spojeve, sredstva za pričvršćivanje i spajanje izraditi, isporučiti i montirati.

Građevinski čelik: S235 prema EN 10025
Površina: grundirana i obojana

Boja: sukladno Kauflandovoj paleti boja",750,kg,3.3,2475,0%,#VALUE!,,0
409.070.00140,,"- čelična konstrukcija, premazana bojom","POZ 505
Nosače od profilnog čelika, u različitim pojedinačnim dužinama i presjecima, položene u ravnini trapeznih limova kao podkonstrukcija ili za vješanje konstrukcija na gradilištu, uklj. gornje ploče, potpornje, prirubnice, bušene rupe, zavarene spojeve, sredstva za pričvršćivanje i spajanje izraditi, isporučiti i montirati.

Građevinski čelik: S235 prema EN 10025
Površina: grundirana i obojana

Boja: sukladno Kauflandovoj paleti boja",1430,kg,3.3,4719,0%,#VALUE!,,0
409.070.00145,,"- čelična konstrukcija, premazana bojom","POZ 101
Nosače od profilnog čelika, u različitim pojedinačnim dužinama, položene u ravnini fasadnih panela kao podkonstrukcija otvora u fasadi, uklj. gornje ploče, potpornje, prirubnice, bušene rupe, zavarene spojeve, sredstva za pričvršćivanje i spajanje izraditi, isporučiti i montirati.

Građevinski čelik: S235 prema EN 10025
Površina: premazana bojom",150,kg,3.3,495,0%,#VALUE!,,0
409.070.00150,,"- čelična konstrukcija, premazana bojom","POZ 102
Nosače od profilnog čelika, u različitim pojedinačnim dužinama, položene u ravnini fasadnih panela kao podkonstrukcija otvora u fasadi, uklj. gornje ploče, potpornje, prirubnice, bušene rupe, zavarene spojeve, sredstva za pričvršćivanje i spajanje izraditi, isporučiti i montirati.

Građevinski čelik: S235 prema EN 10025
Površina: premazana bojom",135,kg,3.3,445.5,0%,#VALUE!,,0
409.070.00155,,"- čelična konstrukcija, premazana bojom","POZ 103
Nosače od profilnog čelika, u različitim pojedinačnim dužinama, položene u ravnini fasadnih panela kao podkonstrukcija otvora u fasadi, uklj. gornje ploče, potpornje, prirubnice, bušene rupe, zavarene spojeve, sredstva za pričvršćivanje i spajanje izraditi, isporučiti i montirati.

Građevinski čelik: S235 prema EN 10025
Površina: premazana bojom",145,kg,3.3,478.5,0%,#VALUE!,,0
409.070.00160,,"- čelična konstrukcija, premazana bojom","POZ 104
Nosače od profilnog čelika, u različitim pojedinačnim dužinama, položene u ravnini fasadnih panela kao podkonstrukcija otvora u fasadi, uklj. gornje ploče, potpornje, prirubnice, bušene rupe, zavarene spojeve, sredstva za pričvršćivanje i spajanje izraditi, isporučiti i montirati.

Građevinski čelik: S235 prema EN 10025
Površina: premazana bojom",145,kg,3.3,478.5,0%,#VALUE!,,0
409.070.00165,,"- čelična konstrukcija, premazana bojom","POZ 105
Nosače od profilnog čelika, u različitim pojedinačnim dužinama, položene u ravnini fasadnih panela kao podkonstrukcija otvora u fasadi, uklj. gornje ploče, potpornje, prirubnice, bušene rupe, zavarene spojeve, sredstva za pričvršćivanje i spajanje izraditi, isporučiti i montirati.

Građevinski čelik: S235 prema EN 10025
Površina: premazana bojom",135,kg,3.3,445.5,0%,#VALUE!,,0
409.070.00170,,"- čelična konstrukcija, premazana bojom","POZ 106
Nosače od profilnog čelika, u različitim pojedinačnim dužinama, položene u ravnini fasadnih panela kao podkonstrukcija otvora u fasadi, uklj. gornje ploče, potpornje, prirubnice, bušene rupe, zavarene spojeve, sredstva za pričvršćivanje i spajanje izraditi, isporučiti i montirati.

Građevinski čelik: S235 prema EN 10025
Površina: premazana bojom",135,kg,3.3,445.5,0%,#VALUE!,,0
409.070.00175,,"- čelična konstrukcija, premazana bojom","POZ 107
Nosače od profilnog čelika, u različitim pojedinačnim dužinama, položene u ravnini fasadnih panela kao podkonstrukcija otvora u fasadi, uklj. gornje ploče, potpornje, prirubnice, bušene rupe, zavarene spojeve, sredstva za pričvršćivanje i spajanje izraditi, isporučiti i montirati.

Građevinski čelik: S235 prema EN 10025
Površina: premazana bojom",140,kg,3.3,462,0%,#VALUE!,,0
409.070.00180,,"- čelična konstrukcija, premazana bojom","POZ 108
Nosače od profilnog čelika, u različitim pojedinačnim dužinama, položene u ravnini fasadnih panela kao podkonstrukcija otvora u fasadi, uklj. gornje ploče, potpornje, prirubnice, bušene rupe, zavarene spojeve, sredstva za pričvršćivanje i spajanje izraditi, isporučiti i montirati.

Građevinski čelik: S235 prema EN 10025
Površina: premazana bojom",120,kg,3.3,396,0%,#VALUE!,,0
409.070.00185,,"- čelična konstrukcija, premazana bojom","POZ 109
Nosače od profilnog čelika, u različitim pojedinačnim dužinama, položene u ravnini fasadnih panela kao podkonstrukcija otvora u fasadi, uklj. gornje ploče, potpornje, prirubnice, bušene rupe, zavarene spojeve, sredstva za pričvršćivanje i spajanje izraditi, isporučiti i montirati.

Građevinski čelik: S235 prema EN 10025
Površina: premazana bojom",120,kg,3.3,396,0%,#VALUE!,,0
409.070.00190,,"- čelična konstrukcija, premazana bojom","POZ 110
Nosače od profilnog čelika, u različitim pojedinačnim dužinama, položene u ravnini fasadnih panela kao podkonstrukcija otvora u fasadi, uklj. gornje ploče, potpornje, prirubnice, bušene rupe, zavarene spojeve, sredstva za pričvršćivanje i spajanje izraditi, isporučiti i montirati.

Građevinski čelik: S235 prema EN 10025
Površina: premazana bojom",110,kg,3.3,363,0%,#VALUE!,,0
409.070.00195,,"- čelična konstrukcija, premazana bojom","POZ 111
Nosače od profilnog čelika, u različitim pojedinačnim dužinama, položene u ravnini fasadnih panela kao podkonstrukcija otvora u fasadi, uklj. gornje ploče, potpornje, prirubnice, bušene rupe, zavarene spojeve, sredstva za pričvršćivanje i spajanje izraditi, isporučiti i montirati.

Građevinski čelik: S235 prema EN 10025
Površina: premazana bojom",115,kg,3.3,379.5,0%,#VALUE!,,0
409.070.00200,,"- čelična konstrukcija, premazana bojom","POZ 112
Nosače od profilnog čelika, u različitim pojedinačnim dužinama i presjecima, položene u ravnini fasadnih panela kao podkonstrukcija otvora u fasadi, uklj. gornje ploče, potpornje, prirubnice, bušene rupe, zavarene spojeve, sredstva za pričvršćivanje i spajanje izraditi, isporučiti i montirati.

Građevinski čelik: S235 prema EN 10025
Površina: premazana bojom",170,kg,3.3,561,0%,#VALUE!,,0
409.070.00205,,"- čelična konstrukcija, premazana bojom","POZ 113
Nosače od profilnog čelika, u različitim pojedinačnim dužinama, položene u ravnini fasadnih panela kao podkonstrukcija otvora u fasadi, uklj. gornje ploče, potpornje, prirubnice, bušene rupe, zavarene spojeve, sredstva za pričvršćivanje i spajanje izraditi, isporučiti i montirati.

Građevinski čelik: S235 prema EN 10025
Površina: premazana bojom",95,kg,3.3,313.5,0%,#VALUE!,,0
409.070.00210,,"- čelična konstrukcija, premazana bojom","POZ 114
Nosače od profilnog čelika, u različitim pojedinačnim dužinama i presjecima, položene u ravnini fasadnih panela kao podkonstrukcija otvora u fasadi, uklj. gornje ploče, potpornje, prirubnice, bušene rupe, zavarene spojeve, sredstva za pričvršćivanje i spajanje izraditi, isporučiti i montirati.

Građevinski čelik: S235 prema EN 10025
Površina: premazana bojom",530,kg,3.3,1749,0%,#VALUE!,,0
409.070.00215,,"- čelična konstrukcija, premazana bojom","POZ 115
Nosače od profilnog čelika, u različitim pojedinačnim dužinama, položene u ravnini fasadnih panela kao podkonstrukcija otvora u fasadi, uklj. gornje ploče, potpornje, prirubnice, bušene rupe, zavarene spojeve, sredstva za pričvršćivanje i spajanje izraditi, isporučiti i montirati.

Građevinski čelik: S235 prema EN 10025
Površina: premazana bojom",120,kg,3.3,396,0%,#VALUE!,,0
409.070.00220,,"- čelična konstrukcija, premazana bojom","POZ 116
Nosače od profilnog čelika, u različitim pojedinačnim dužinama, položene u ravnini fasadnih panela kao podkonstrukcija otvora u fasadi, uklj. gornje ploče, potpornje, prirubnice, bušene rupe, zavarene spojeve, sredstva za pričvršćivanje i spajanje izraditi, isporučiti i montirati.

Građevinski čelik: S235 prema EN 10025
Površina: premazana bojom",105,kg,3.3,346.5,0%,#VALUE!,,0
409.070.00225,,"- čelična konstrukcija, premazana bojom","POZ 117
Nosače od profilnog čelika, u različitim pojedinačnim dužinama, položene u ravnini fasadnih panela kao podkonstrukcija otvora u fasadi, uklj. gornje ploče, potpornje, prirubnice, bušene rupe, zavarene spojeve, sredstva za pričvršćivanje i spajanje izraditi, isporučiti i montirati.

Građevinski čelik: S235 prema EN 10025
Površina: premazana bojom",65,kg,3.3,214.5,0%,#VALUE!,,0
409.070.00230,,"- čelična konstrukcija, premazana bojom","POZ 118
Nosače od profilnog čelika, u različitim pojedinačnim dužinama, položene u ravnini fasadnih panela kao podkonstrukcija otvora u fasadi, uklj. gornje ploče, potpornje, prirubnice, bušene rupe, zavarene spojeve, sredstva za pričvršćivanje i spajanje izraditi, isporučiti i montirati.

Građevinski čelik: S235 prema EN 10025
Površina: premazana bojom",90,kg,3.3,297,0%,#VALUE!,,0
409.070.00231,,"- čelična konstrukcija, premazana bojom","POZ 120
Nosače od profilnog čelika, u različitim pojedinačnim dužinama, položene u ravnini fasadnih panela kao podkonstrukcija otvora u fasadi, uklj. gornje ploče, potpornje, prirubnice, bušene rupe, zavarene spojeve, sredstva za pričvršćivanje i spajanje izraditi, isporučiti i montirati.

Građevinski čelik: S235 prema EN 10025
Površina: premazana bojom",310,kg,3.3,1023,0%,#VALUE!,,0
409.070.00236,,"- čelična konstrukcija, premazana bojom","POZ 121
Nosače od profilnog čelika, u različitim pojedinačnim dužinama, položene u ravnini fasadnih panela kao podkonstrukcija otvora u fasadi, uklj. gornje ploče, potpornje, prirubnice, bušene rupe, zavarene spojeve, sredstva za pričvršćivanje i spajanje izraditi, isporučiti i montirati.

Građevinski čelik: S235 prema EN 10025
Površina: premazana bojom",150,kg,3.3,495,0%,#VALUE!,,0
409.070.00235,,"- čelična konstrukcija, premazana bojom","POZ 122
Nosače od profilnog čelika, u različitim pojedinačnim dužinama, položene u ravnini fasadnih panela kao podkonstrukcija otvora u fasadi, uklj. gornje ploče, potpornje, prirubnice, bušene rupe, zavarene spojeve, sredstva za pričvršćivanje i spajanje izraditi, isporučiti i montirati.

Građevinski čelik: S235 prema EN 10025
Površina: premazana bojom",100,kg,3.3,330,0%,#VALUE!,,0
409.070.00240,,"- čelična konstrukcija, premazana bojom","POZ 123
Nosače od profilnog čelika, u različitim pojedinačnim dužinama, položene u ravnini fasadnih panela kao podkonstrukcija otvora u fasadi, uklj. gornje ploče, potpornje, prirubnice, bušene rupe, zavarene spojeve, sredstva za pričvršćivanje i spajanje izraditi, isporučiti i montirati.

Građevinski čelik: S235 prema EN 10025
Površina: premazana bojom",80,kg,3.3,264,0%,#VALUE!,,0
409.070.00245,,"- čelična konstrukcija, premazana bojom","POZ 124
Nosače od profilnog čelika, u različitim pojedinačnim dužinama, položene u ravnini fasadnih panela kao podkonstrukcija otvora u fasadi, uklj. gornje ploče, potpornje, prirubnice, bušene rupe, zavarene spojeve, sredstva za pričvršćivanje i spajanje izraditi, isporučiti i montirati.

Građevinski čelik: S235 prema EN 10025
Površina: premazana bojom",230,kg,3.3,759,0%,#VALUE!,,0
409.070.00250,,"- čelična konstrukcija, premazana bojom","POZ 125
Nosače od profilnog čelika, u različitim pojedinačnim dužinama, položene u ravnini fasadnih panela kao podkonstrukcija otvora u fasadi, uklj. gornje ploče, potpornje, prirubnice, bušene rupe, zavarene spojeve, sredstva za pričvršćivanje i spajanje izraditi, isporučiti i montirati.

Građevinski čelik: S235 prema EN 10025
Površina: premazana bojom",105,kg,3.3,346.5,0%,#VALUE!,,0
409.070.00255,,"- čelična konstrukcija, premazana bojom","POZ 126
Nosače od profilnog čelika, u različitim pojedinačnim dužinama, položene u ravnini fasadnih panela kao podkonstrukcija otvora u fasadi, uklj. gornje ploče, potpornje, prirubnice, bušene rupe, zavarene spojeve, sredstva za pričvršćivanje i spajanje izraditi, isporučiti i montirati.

Građevinski čelik: S235 prema EN 10025
Površina: premazana bojom",105,kg,3.3,346.5,0%,#VALUE!,,0
409.070.00260,,"- čelična konstrukcija, premazana bojom","POZ 127
Nosače od profilnog čelika, u različitim pojedinačnim dužinama, položene u ravnini fasadnih panela kao podkonstrukcija otvora u fasadi, uklj. gornje ploče, potpornje, prirubnice, bušene rupe, zavarene spojeve, sredstva za pričvršćivanje i spajanje izraditi, isporučiti i montirati.

Građevinski čelik: S235 prema EN 10025
Površina: premazana bojom",125,kg,3.3,412.5,0%,#VALUE!,,0
409.070.00265,,"- čelična konstrukcija, premazana bojom","POZ 128
Nosače od profilnog čelika, u različitim pojedinačnim dužinama i presjecima, položene u ravnini fasadnih panela kao podkonstrukcija otvora u fasadi, uklj. gornje ploče, potpornje, prirubnice, bušene rupe, zavarene spojeve, sredstva za pričvršćivanje i spajanje izraditi, isporučiti i montirati.

Građevinski čelik: S235 prema EN 10025
Površina: premazana bojom",315,kg,3.3,1039.5,0%,#VALUE!,,0
409.070.00270,,"- čelična konstrukcija, premazana bojom","POZ 129
Nosače od profilnog čelika, u različitim pojedinačnim dužinama, položene u ravnini fasadnih panela kao podkonstrukcija otvora u fasadi, uklj. gornje ploče, potpornje, prirubnice, bušene rupe, zavarene spojeve, sredstva za pričvršćivanje i spajanje izraditi, isporučiti i montirati.

Građevinski čelik: S235 prema EN 10025
Površina: premazana bojom",90,kg,3.3,297,0%,#VALUE!,,0
409.070.00275,,"- čelična konstrukcija, premazana bojom","POZ 130
Nosače od profilnog čelika, u različitim pojedinačnim dužinama i presjecima, položene u ravninigipskartonskog zida kao podkonstrukcija otvora u zidu, uklj. gornje ploče, potpornje, prirubnice, bušene rupe, zavarene spojeve, sredstva za pričvršćivanje i spajanje izraditi, isporučiti i montirati.

Građevinski čelik: S235 prema EN 10025
Površina: premazana bojom",250,kg,3.3,825,0%,#VALUE!,,0
409.070.00280,,"- čelična konstrukcija, premazana bojom","POZ 131
Nosače od profilnog čelika, u različitim pojedinačnim dužinama i presjecima, položene u ravninigipskartonskog zida kao podkonstrukcija otvora u zidu, uklj. gornje ploče, potpornje, prirubnice, bušene rupe, zavarene spojeve, sredstva za pričvršćivanje i spajanje izraditi, isporučiti i montirati.

Građevinski čelik: S235 prema EN 10025
Površina: premazana bojom",345,kg,3.3,1138.5,0%,#VALUE!,,0
409.070.00285,,"- čelična konstrukcija, premazana bojom","POZ 132
Nosače od profilnog čelika, u različitim pojedinačnim dužinama, položene u ravnini gipskartonskog zida kao podkonstrukcija otvora u zidu, uklj. gornje ploče, potpornje, prirubnice, bušene rupe, zavarene spojeve, sredstva za pričvršćivanje i spajanje izraditi, isporučiti i montirati.

Građevinski čelik: S235 prema EN 10025
Površina: premazana bojom",115,kg,3.3,379.5,0%,#VALUE!,,0
409.070.00290,,"- čelična konstrukcija, premazana bojom","POZ 133
Nosače od profilnog čelika, u različitim pojedinačnim dužinama, položene u ravnini fasadnih panela kao podkonstrukcija otvora u fasadi, uklj. gornje ploče, potpornje, prirubnice, bušene rupe, zavarene spojeve, sredstva za pričvršćivanje i spajanje izraditi, isporučiti i montirati.

Građevinski čelik: S235 prema EN 10025
Površina: premazana bojom",215,kg,3.3,709.5,0%,#VALUE!,,0
409.070.00295,,"- čelična konstrukcija, premazana bojom","POZ 134
Nosače od profilnog čelika, u različitim pojedinačnim dužinama i presjecima, položene u ravnini protupožarnog gipskartonskog zida kao podkonstrukcija otvora, uklj. gornje ploče, potpornje, prirubnice, bušene rupe, zavarene spojeve, sredstva za pričvršćivanje i spajanje izraditi, isporučiti i montirati.
Čelična konstrukcija mora biti zaštićena premazima da zadovolji vatrootpornost 90 minuta.

Građevinski čelik: S235 prema EN 10025
Površina: premazana bojom",225,kg,3.3,742.5,0%,#VALUE!,,0
409.070.00300,,"- čelična konstrukcija, premazana bojom","POZ 135
Nosače od profilnog čelika, u različitim pojedinačnim dužinama i presjecima, položene u ravnini protupožarnog gipskartonskog zida kao podkonstrukcija otvora, uklj. gornje ploče, potpornje, prirubnice, bušene rupe, zavarene spojeve, sredstva za pričvršćivanje i spajanje izraditi, isporučiti i montirati.
Čelična konstrukcija mora biti zaštićena premazima da zadovolji vatrootpornost 90 minuta.

Građevinski čelik: S235 prema EN 10025
Površina: premazana bojom",205,kg,3.3,676.5,0%,#VALUE!,,0
409.070.00305,,"- čelična konstrukcija, premazana bojom","POZ 136
Nosače od profilnog čelika, u različitim pojedinačnim dužinama i presjecima, položene u ravnini protupožarnog gipskartonskog zida kao podkonstrukcija otvora, uklj. gornje ploče, potpornje, prirubnice, bušene rupe, zavarene spojeve, sredstva za pričvršćivanje i spajanje izraditi, isporučiti i montirati.
Čelična konstrukcija mora biti zaštićena premazima da zadovolji vatrootpornost 90 minuta.

Građevinski čelik: S235 prema EN 10025
Površina: premazana bojom",325,kg,3.3,1072.5,0%,#VALUE!,,0
409.070.00310,,"- čelična konstrukcija, premazana bojom","POZ 137
Nosače od profilnog čelika, u različitim pojedinačnim dužinama, položene u ravnini fasadnih panela kao podkonstrukcija otvora u fasadi, uklj. gornje ploče, potpornje, prirubnice, bušene rupe, zavarene spojeve, sredstva za pričvršćivanje i spajanje izraditi, isporučiti i montirati.

Građevinski čelik: S235 prema EN 10025
Površina: premazana bojom",165,kg,3.3,544.5,0%,#VALUE!,,0
409.070.00315,,"- čelična konstrukcija, premazana bojom","POZ 138
Nosače od profilnog čelika, u različitim pojedinačnim dužinama i presjecima, položene u ravnini protupožarnog gipskartonskog zida kao podkonstrukcija otvora, uklj. gornje ploče, potpornje, prirubnice, bušene rupe, zavarene spojeve, sredstva za pričvršćivanje i spajanje izraditi, isporučiti i montirati.
Čelična konstrukcija mora biti zaštićena premazima da zadovolji vatrootpornost 90 minuta.

Građevinski čelik: S235 prema EN 10025
Površina: premazana bojom",320,kg,3.3,1056,0%,#VALUE!,,0
